State,District,Subdistt,Ward,Town/Village,Name,AREA,T_HH,Class,TOT_P,T_M,T_F,SC_P,SC_M,SC_F,ST_P,ST_M,ST_F,EDU_FAC,P_SCH,RANG_P_SCH,M_SCH,RANG_M_SCH,S_SCH,S_S_SCH,COLLEGE,RANG_COLL,IND_SCH,TR_SCH,ADLT_LT_CT,OTH_SCH,MEDI_FAC,ALL_HOSP,RANG_ALL,AYU_HOSP,UN_HOSP,HOM_HOSP,ALL_DISP,AYU_DISP,UN_DISP,HOM_DISP,MCW_CNTR,RANG_MCW,M_HOME,CWC,H_CNTR,PH_CNTR,RANG_PHC,PHS_CNT,FWC_CNTR,TB_CLN,N_HOME,RMP,SMP,CHW,OTH_CNTR,DRNK_WAT_F,RANG_WAT_F,TAP,WELL,TANK,TUBEWELL,HANDPUMP,RIVER,CANAL,LAKE,SPRING,OTHER,SOU_SUMM,RANG_SS,SS_CODE,P_T_FAC,POST_OFF,RANG_PO,TELE_OFF,POST_TELE,PHONE,RANG_PHONE,COMM_FAC,BS_FAC,RANG_BS,RS_FAC,RANG_RS,NW_FAC,RANG_NW,BANK_FAC,COMM_BANK,RANG_COMM,COOP_BANK,RANG_COOP,CRSOC_FAC,AC_SOC,RANG_ACS,NAC_SOC,RANG_NAC,OTHER_SOC,RANG_OTH,RC_FAC,C_V_HALL,RANG_CV,SP_CL_FAC,RANG_SPCL,ST_AU_FAC,RANG_STAU,APP_PR,APP_MR,APP_FP,APP_NAVRIV,APP_NAVCAN,APP_NW,NEAR_TOWN,DIST_TOWN,POWER_SUPL,POWER_DOM,POWER_AGR,POWER_OTH,POWER_ALL,PAP_MAG,NEWS_PAP,MAGAZINE,A_INCEXP,TOT_INC,TOT_EXP,MAN_COMM1,MAN_COMM2,MAN_COMM3,LAND_FORES,CANAL_GOVT,CANAL_PVT,WELL_WO_EL,WELL_W_EL,TW_WO_EL,TW_W_EL,TANK_IRR,RIVER_IRR,LAKE_IRR,W_FALL,OTH_IRR,TOT_IRR,UN_IRR,CULT_WASTE,AREA_NA_CU, DENSITY , SEX_1981 ,SEX_1991,SEX_2001,AVG_RAIN,MAX_TEMP,MIN_TEMP,STATE_H_NA,SH_DIST,DIST_H_NA,DH_DIST,HD_H_NA,SD_DIST,DIST_TH_HQ,TH_DIST,CITY_1LAKH,CITY_DIST,RAILWAY_ST,RAIL_DIST,BUS_ROUTE,BR_DIST,NAV_R_C,NAV_DIST,REC_TAX,REV_M_T,GOVT_GRANT,LOAN,ADVANCE,OTH_SOUR,TOT_REC,GEN_ADM,PUB_SAF,PUB_H_C,PUB_WORKS,PUB_INST,OTH_EXP,TOT_EXP, POPULATION , SC_POP , ST_POP ,K_ROAD,P_ROAD,SEWER, WATER_BOR , SERVICE , LAT_OTH ,METH_D_N_S,SOU_OF_SUP,SYS_STOR,STOR_CAP,FIRE_F_SER,F_F_NAME,DIST_F_SER, EL_DOM , EL_IND , EL_COM , EL_ROAD_L , EL_OTHERS ,HOSPITALS, HOS_BEDS ,HT_NAME,DISP,DISP_BEDS,DT_NAME,HEALTH_CTR,HC_BEDS,HCT_NAME,F_W_CTR,FWC_BEDS,FWCT_NAME,TB_CLINIC,TBC_BEDS,TBC_NAME,NUR_HOMES, NH_BEDS ,NHT_NAME,MED_OTH,OTHMI_BEDS,ARTS,SCIENCE,COMMERCE,ARTS_SCI,ARTS_COMM,ART_SC_CO,LAW,UNIV,OTH_COL,ASC_NEAR,MEDICAL,MEDI_NEAR,ENGG,ENGG_NEAR,POLYTECH,POLY_NEAR,VT_INST,SH_INST,TYPE_INST,SH_TYPE_IN,OTH_INST_S,S_SEC,SS_NEAR,SECONDARY,SEC_NEAR,MIDDLE,MID_NEAR,PRIMARY,PRIM_NEAR,ADULT_CNT,ALC_NEAR,OTH_CNTR,N_HOSTELS,N_SEATS,WWH_DIST,RC_FAC,STADIUM,CINEMA,AUDITORIUM,P_LIB,R_ROOMS,IMP_COM1,IMP_COM2,IMP_COM3,EXP_COMM1,EXP_COMM2,EXP_COMM3,MAN_COMM1,MAN_COMM2,MAN_COMM3,BANKS,A_C_SOC,N_A_C_SOC
30,01,0002,0002,00005300,Olaulim,153,168,D,770,372,398,18,10,8,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,2,0,1,0,0,0,1,1,1,0,2,3,2,1,2,0,1,0,2,2,0,2,0,2,0,2,1,0,2,1,0,0,3,1,1,1,2,2,2,ALDONA,3,1,0,0,0,1,1,N,M,1,129101,64415,ICE,WOODENFURNITURE,IRON GRILLS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.05,15.66,49.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0002,0002,00005400,Pomburpa,501,718,C,3315,1652,1663,19,10,9,0,0,0,1,3,0,1,0,1,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,2,0,0,0,1,0,1,1,2,1,2,2,2,2,1,2,T,0,,1,1,0,0,0,3,0,1,1,0,2,3,1,0,1,1,0,0,2,1,1,0,0,2,0,2,1,0,2,2,0,0,3,1,1,1,1,2,2,ALDONA,4,1,0,0,0,1,1,N,M,1,301235,150302,IRON GRILLS,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.63,0.00,0.00,32.63,313.61,71.17,83.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0002,0002,00005500,Sangolda,339,767,C,3309,1685,1624,147,77,70,0,0,0,1,2,0,0,1,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,1,1,0,0,0,4,0,1,1,0,2,3,2,2,1,1,0,0,2,2,0,2,0,2,0,2,1,0,2,1,0,0,2,1,1,1,2,2,2,CANDOLIM,2,1,0,0,0,1,1,N,M,1,306487,274730,GROUNDNUTS,PULSES,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,207.95,65.51,65.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0002,0002,00005600,Nerul,985,1016,C,4698,2410,2288,36,17,19,0,0,0,1,5,0,2,0,1,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,1,1,0,0,0,5,0,1,1,0,2,3,2,1,1,1,0,0,2,2,0,2,0,2,0,2,1,0,2,1,0,0,2,1,1,2,2,2,2,REIS MAGOS,2,1,0,0,0,1,1,N,M,1,464412,295882,WOODENFURNITURE,VEGETABLE,SALT,0.00,0.00,0.00,3.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.42,250.32,38.14,693.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0002,0002,00005700,Marra,327,311,D,1200,645,555,10,6,4,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,1,0,1,0,0,1,0,1,1,0,2,3,2,1,1,1,0,0,1,2,0,2,0,2,0,2,2,0,2,0,1,0,2,1,1,1,2,2,2,REIS MAGOS,1,1,0,0,0,1,1,N,M,1,2251078,1793269,WOODENFURNITURE,BEANS,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185.65,65.66,75.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0002,0002,00005800,Pilerne,654,992,C,4086,2118,1968,17,8,9,0,0,0,1,3,0,1,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,4,0,0,0,1,0,1,1,2,1,1,2,2,2,2,2,T,0,,1,1,0,0,0,15,0,1,1,0,2,3,2,1,1,0,1,1,0,2,0,2,0,2,0,2,1,0,2,1,0,0,2,1,1,1,2,2,2,REIS MAGOS,1,1,0,0,0,1,1,N,M,1,2251078,1793268,TELEPHONECABLES,MEDICINES,PERFUMES,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.62,12.62,327.52,156.22,157.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0002,0002,00005900,Salvador do Mundo,1159,1207,B,5085,2535,2550,199,105,94,1,0,1,1,4,0,1,0,1,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,1,1,0,0,1,12,0,1,1,0,2,3,2,1,1,2,0,0,1,2,0,3,0,3,0,3,1,0,2,1,0,0,2,1,2,1,2,2,2,PENHA DE FRANCA,4,1,0,0,0,1,1,N,M,1,735414,121333,WOODENFURNITURE,IRON GRILLS,,0.00,0.00,0.00,4.98,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,8.98,497.10,328.24,325.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0003,0003,00006100,Chorao,1983,1162,B,5345,2647,2698,117,57,60,0,0,0,1,11,0,2,0,2,1,0,3,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,3,1,1,0,0,1,0,0,0,1,0,1,1,2,1,1,2,2,2,2,2,T,0,,1,1,0,0,1,5,0,1,1,0,2,2,1,0,1,2,0,0,2,1,0,3,0,3,1,0,1,0,3,3,0,0,3,1,1,1,1,2,2,PANAJI,15,1,0,0,0,1,1,N,M,1,761635,704896,MEASURING SCALE,COCONUT,MANGO,0.00,0.00,0.00,15.08,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.08,912.11,137.84,911.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0003,0003,00006200,Caraim,63,55,D,221,112,109,0,0,0,0,0,0,2,0,1,0,1,0,0,0,3,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,2,1,2,2,2,2,2,T,0,,2,0,1,0,0,0,1,1,1,0,2,3,2,1,2,0,1,0,2,2,0,3,0,3,0,1,1,0,3,1,0,0,3,1,1,1,1,2,2,PANAJI,16,1,0,0,0,1,1,N,M,1,761635,704896,RICE,COCONUT,MANGO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.24,4.38,15.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0003,0003,00006300,Capao,130,43,D,169,85,84,0,0,0,0,0,0,2,0,1,0,1,0,0,0,3,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,2,0,1,0,0,0,1,1,1,0,2,2,1,0,2,0,1,0,3,2,0,3,0,2,0,3,2,0,3,0,1,0,3,1,1,1,1,2,2,PANAJI,17,1,0,0,0,1,1,N,M,1,251138,158450,FISH,MANGO,BEANS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.74,0.39,90.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0003,0003,00006400,Navelim,695,280,D,1219,578,641,15,7,8,0,0,0,1,1,0,0,1,0,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,2,0,1,0,0,0,1,1,1,0,2,2,2,1,2,0,1,0,3,2,0,3,0,1,0,2,2,0,3,0,1,0,3,1,1,1,2,2,2,PANAJI,14,1,0,0,0,1,1,N,,1,257576,185744,FISH,MANGO,BEANS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,355.33,22.13,317.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0003,0003,00006500,Goltim,397,422,D,1758,892,866,11,6,5,0,0,0,1,4,0,2,0,2,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,2,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,2,0,1,0,0,0,1,1,1,0,2,1,1,0,2,0,1,0,3,2,0,1,0,1,0,1,1,0,3,1,0,0,3,1,1,1,1,2,2,PANAJI,14,1,0,0,0,1,1,N,,1,257576,185744,FISH,MANGO,BEANS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.46,216.73,30.56,149.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0003,0003,00006600,Malar,525,349,D,1628,797,831,25,14,11,0,0,0,1,1,0,0,1,0,0,0,3,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,1,1,0,0,1,4,0,1,1,0,2,2,1,0,2,0,1,0,3,1,1,0,0,2,0,2,1,0,3,1,0,0,3,1,1,1,1,2,2,PANAJI,15,1,0,0,0,1,1,N,M,1,251138,158450,FISH,MANGO,BEANS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,327.74,25.88,171.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0003,0003,00006700,Naroa,139,94,D,452,217,235,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,2,0,1,0,0,0,1,1,1,0,2,2,1,0,2,0,1,0,3,2,0,2,0,2,0,3,2,0,3,0,1,0,3,1,1,1,1,2,2,PANAJI,16,1,0,0,0,1,1,N,M,1,251138,158450,FISH,MANGO,BEANS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.42,7.02,57.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0003,0003,00006800,Jua,827,1039,C,4122,1858,2264,12,5,7,0,0,0,1,7,0,2,0,1,0,0,1,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,1,0,0,2,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,1,1,0,0,1,5,0,1,1,0,2,3,1,0,1,2,0,1,0,2,0,1,0,2,0,2,1,0,1,3,0,0,3,1,1,1,1,2,2,PANAJI,22,1,0,0,0,1,1,N,M,1,297899,408538,FISH,COCONUT,FURNITURE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,390.01,17.14,420.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0003,0003,00006900,Cumbarjua,240,925,C,4497,2297,2200,34,21,13,0,0,0,1,8,0,1,0,1,0,0,1,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,1,0,0,2,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,1,1,0,0,0,4,0,1,1,0,2,3,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,3,1,1,1,1,2,2,PANAJI,21,1,0,0,0,1,1,N,M,1,210193,249748,VEGETABLE,FISH,,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.94,11.94,132.32,18.33,77.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0003,0003,00007000,Gandaulim,135,65,D,294,142,152,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,2,0,1,0,0,0,1,1,1,0,2,2,1,0,2,0,1,0,1,2,0,1,0,1,0,1,2,0,1,0,1,0,3,1,1,1,1,2,2,PANAJI,20,1,0,0,0,1,1,N,M,1,210193,249748,VEGETABLE,FISH,,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.21,90.21,20.42,23.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0003,0003,00007100,Corlim,574,1101,C,4806,2522,2284,47,27,20,0,0,0,1,5,0,1,0,1,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,3,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,1,1,0,0,1,17,0,1,1,0,2,1,2,1,1,1,0,0,3,1,0,1,3,0,1,0,1,0,2,4,0,0,3,1,1,1,2,2,2,PANAJI,15,1,0,0,0,1,1,N,M,1,1733249,794152,VICCO PRODUCTS,TOYS,STATIONARYITEMS,0.00,0.00,0.00,17.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.97,321.38,31.74,203.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0003,0003,00007200,Ella,801,950,C,3988,2124,1864,111,56,55,1,0,1,1,2,0,2,0,2,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,2,0,0,0,1,0,1,1,2,1,1,2,2,2,2,2,T,0,,1,1,0,0,1,15,0,1,1,0,2,1,1,0,1,1,0,0,2,1,0,1,1,0,0,1,1,0,2,3,0,0,2,1,1,1,1,2,2,PANAJI,10,1,0,0,0,1,1,N,M,1,3331082,1388865,ICE,BAKERY PRODUCTS,FIRE WORKS,0.00,0.00,0.00,0.00,7.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.89,468.71,22.61,301.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0003,0003,00007300,Bainguinim,323,236,D,898,484,414,5,3,2,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,1,0,1,0,0,3,0,1,1,0,2,1,2,1,2,0,1,0,2,2,0,1,0,1,0,1,1,0,2,1,0,0,2,1,1,1,2,2,2,PANAJI,9,1,0,0,0,1,1,N,M,1,3331082,1388865,ICE,SOFT DRINKS,BAKERY PRODUCTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,223.17,1.64,98.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0003,0003,00007400,Talaulim,532,139,D,705,332,373,4,2,2,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,2,1,2,2,2,2,2,2,T,0,,2,0,1,0,0,0,2,1,1,0,2,3,2,2,2,0,1,0,2,2,0,2,0,2,0,2,1,0,2,1,0,0,2,1,1,1,2,2,2,BAMBOLIM,4,1,0,0,0,1,1,N,,1,351835,293635,COUNTRY LIQUOR,CASHEW NUTS,VEGETABLE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.82,3.82,246.49,25.78,75.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0003,0003,00007500,Goalim Moula,320,74,D,388,210,178,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,2,2,1,2,2,2,2,2,T,0,,2,0,1,0,0,0,1,1,1,0,2,2,2,2,2,0,1,0,1,2,0,2,0,2,0,1,2,0,3,0,1,0,3,1,1,2,2,2,2,GOA VELHA,4,1,0,0,0,1,1,N,M,1,82758,44087,CASHEW NUTS,COCONUT,MANGO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,5.56,172.42,8.41,133.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0003,0003,00007600,Carambolim,1504,1025,C,4948,2410,2538,28,12,16,0,0,0,1,2,0,2,0,2,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,2,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,1,1,0,0,0,8,0,1,1,0,1,0,2,1,2,0,1,0,3,1,1,0,0,1,0,1,1,0,3,5,0,0,3,1,1,1,2,2,2,PANAJI,13,1,0,0,0,1,1,N,M,1,487393,357464,COCONUTS,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.33,0.00,0.00,79.33,1082.78,32.91,308.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0003,0003,00007700,Azossim,331,298,D,1456,709,747,13,5,8,0,0,0,1,2,0,1,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,1,0,1,0,0,2,0,1,1,0,2,2,2,2,2,0,1,0,3,2,0,1,0,2,0,2,1,0,3,1,0,0,3,1,1,1,2,2,2,GOA VELHA,5,1,0,0,0,1,1,N,,1,438471,238327,BAKERY PRODUCTS,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,292.74,16.25,21.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,01,0003,0003,00007800,Mandur,206,607,C,3017,1448,1569,4,2,2,0,0,0,1,6,0,1,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,1,1,0,0,0,2,0,1,1,0,2,2,2,2,1,1,0,0,3,1,1,0,0,2,0,2,1,0,3,2,0,0,3,1,1,1,2,2,2,GOA VELHA,4,1,0,0,0,1,1,N,M,1,438471,238327,BAKERY PRODUCTS,FURNITURE,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.49,5.49,149.52,20.20,30.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
