State,District,Subdistt,Town/Village,Name,AREA,T_POPLN,Class,RES_HOUSE,HOUSEHOLDS,T_M_POPLN,T_F_POPLN,POPLN_M6,POPLN_F6,M_SC,F_SC,M_ST,F_ST,M_LITERATE,F_LITERATE,T_M_WORKER,T_F_WORKER,M_INDCAT1,F_INDCAT1,M_INDCAT2,F_INDCAT2,M_INDCAT3,F_INDCAT3,M_INDCAT4,F_INDCAT4,M_INDCAT5A,F_INDCAT5A,M_INDCAT5B,F_INDCAT5B,M_INDCAT6,F_INDCAT6,M_INDCAT7,F_INDCAT7,M_INDCAT8,F_INDCAT8,M_INDCAT9,F_INDCAT9,M_MARGINAL,F_MARGINAL,M_NON_WORK,F_NON_WORK,MRGD_IN_TN,EUDU_INST,RANG_EDU_F,P_SCH,M_SCH,H_SCH,PU_COLL,GR_COLL,ADLT_LT_CN,IND_SCH,TR_SCH,OTH_SCH,MED_INST,RANG_MED_F,H_CNTR,MCW_CNTR,MH_CNTR,CWC_CNTR,PHC_CNTR,HC_CNTR,PHS_CNTR,DISP_CNTR,FPC_CNTR,TB_CNTR,NH_CNTR,CHW_CNTR,RP_CNTR,SMP_CNTR,OTH_CNTR,DRNK_WAT_F,RANG_WAT_F,TAP,WELL,TANK,TUBE_WELL,HAND_PUMP,RIVER_WATE,FOUNTAIN,CANAL,LAKE,SPRING,NALA,OTH_FAC,PNT_FAC,RANG_PNT_F,PO_FAC,TO_FAC,POST_TELE,PH_FAC,MRKT_FAC,RANG_MKT_F,MRKT_DAY_1,MRKT_DAY_2,MRKT_DAY_3,MRKT_DAY_4,MRKT_DAY_5,MRKT_DAY_6,MRKT_DAY_7,MRKT_DAY_D,MRKT_DAY_F,MRKT_DAY_M,COMM_FAC,RANG_COM_F,BS_FAC,TX_TEMP_FA,RS_FAC,NW_FAC,APP_PUC_RO,APP_KCH_RO,APP_FOOTPA,APP_NAVRIV,APP_NAVCAN,APP_NC,LOC_TOWN,DIST_FRM_T,POWER_SUPL,POWER_EDEA,POWER_EAG,POWER_EO,POWER_EA,LAND_FORES,CANAL_GOVT,WELL_WO_EL,CANAL_PVT,WELL_W_ELE,TW_WO_ELEC,TW_W_ELECT,TANK_IRR,RIVER_IRR,LAKE_IRR,WF_IRR,OTHER_IRR,TOT_IRR_AR,UN_IRG_LAN,CULT_WASTE,AREA_UN_CU
30,1,2,15,Nagoa,69.41,581,D,108,121,279,302,29,32,17,10,0,0,233,227,136,41,12,5,2,1,5,0,0,0,20,4,10,4,18,0,29,10,11,0,29,17,4,43,139,218,,1,0,3,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Cortalim,3,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.48,258.71,82.59,163.32
30,2,1,1,Nagoa,518.1,2202,C,436,437,1049,1153,124,108,2,3,0,0,655,591,478,191,120,67,41,18,9,2,4,2,22,0,83,8,75,19,34,16,38,0,52,59,3,5,568,957,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Calangute,2,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.74,3.31,11.53
30,1,5,50,Naguem,726.3,568,D,101,101,277,291,38,36,3,2,0,0,188,134,119,97,38,62,12,21,11,9,3,0,0,0,3,0,10,0,1,1,3,0,38,4,0,52,158,142,,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,0,0,0,1,0,0,0,0,Valpoi,5,2,0,0,0,0,15.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.05,45.97,9.32
30,2,4,10,Nagvem,365.15,75,D,12,13,38,37,3,5,0,0,0,0,29,23,22,2,18,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,16,33,,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Sanguem,2,1,0,0,0,1,70.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.55,151.06,102.12,18.67
30,2,3,42,Naiquinim,1335.3,2170,C,407,409,1091,1079,151,127,20,15,0,0,626,426,539,333,225,79,179,231,22,2,3,0,17,3,10,1,17,1,16,3,14,0,36,13,15,94,537,652,,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Sanguem,15,1,0,0,0,1,90.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.94,106.25,211.78
30,1,5,29,Naneli,280.85,1188,D,220,239,581,607,84,69,4,2,1,5,363,309,267,110,60,40,34,35,10,0,1,0,0,0,25,2,42,17,26,4,13,0,56,12,24,66,290,431,,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,0,0,1,1,0,0,0,0,Valpoi,8,1,1,0,0,0,258.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.79,219.22,91.37,28.71
30,1,5,34,Nanorem,592.65,574,D,106,106,281,293,46,43,0,0,0,0,185,123,107,71,44,53,2,1,27,15,2,0,2,0,4,0,4,0,7,0,1,0,14,2,12,43,162,179,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,valpoi,13,1,1,0,0,0,158.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.56,157.94,13.79,20.54
30,2,4,20,Naquerim,1432.75,2321,C,304,353,1205,1116,160,178,7,9,0,0,551,312,606,244,436,153,83,87,2,0,6,0,12,0,4,0,11,1,6,0,7,0,39,3,2,181,597,691,,1,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Samguem,5,1,0,0,0,1,221.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,409.61,199.07,41.13
30,1,1,8,Naroa,138.77,511,D,83,99,253,258,32,28,1,3,0,0,182,166,126,81,27,25,7,15,11,2,3,0,3,1,19,12,0,0,11,12,21,0,24,14,2,7,125,170,,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Panaji,12,1,0,0,0,1,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,90.21,20.42,23.70
30,1,4,15,Naroa,370.67,1289,D,214,220,649,640,57,51,0,0,0,0,526,400,288,105,74,44,24,25,5,0,1,0,4,0,76,19,9,2,20,3,28,0,47,12,27,86,334,449,,1,0,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,1,1,0,0,1,0,0,Bicholim,5,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.31,467.54,30.25,239.58
30,1,1,5,Navelim,694.71,1237,D,278,282,597,640,50,71,10,9,0,0,469,392,245,105,56,27,18,24,12,2,2,0,8,3,31,9,11,2,43,11,19,2,45,25,7,24,345,511,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,1,1,0,0,1,0,0,Panaji,15,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,327.74,25.88,171.77
30,1,4,24,Navelim,1391.66,6811,B,1140,1172,3464,3347,322,331,23,29,0,0,2768,2054,1724,679,141,69,270,226,122,76,11,1,58,15,305,73,59,3,290,58,76,3,392,155,27,91,1713,2577,,1,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Pale,8,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.83,428.25,142.48,444.17
30,1,2,34,Nerul,2185.54,3039,C,525,549,1451,1588,183,211,89,93,0,0,967,816,659,222,343,141,59,24,13,4,8,1,28,18,40,2,39,4,36,12,19,0,74,16,97,438,695,928,,1,0,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Reis Magos,2,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.42,250.32,38.14,693.34
30,2,3,50,Netorli,780.22,426,D,79,79,210,216,32,29,0,0,0,0,105,72,130,98,128,92,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,80,117,,1,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Sanguem,22,1,0,0,0,1,3166.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,161.36,373.74,277.39,96.58
30,1,1,32,Neura-O-Grande,509.96,1339,D,232,259,693,646,67,34,20,11,0,0,584,434,333,235,96,169,3,10,5,0,32,15,34,2,20,6,6,0,48,4,25,0,64,29,3,15,357,396,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,2,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30,1,1,31,Neura-O-Pequeno,793.81,2332,C,371,401,1194,1138,136,150,65,55,0,0,950,714,618,349,74,98,103,169,17,1,67,6,14,4,75,20,39,1,63,21,82,0,84,29,1,22,575,767,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,2,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,
30,1,6,27,Nirancal,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,9,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Ponda,14,1,0,0,0,1,860.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.63,565.80,252.80,255.25
30,2,3,51,Nundem,4410.31,961,D,163,229,514,447,69,53,3,7,0,0,172,86,369,292,69,58,0,0,4,9,278,216,3,2,1,0,0,0,6,5,3,0,5,2,2,1,143,154,,1,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,0,0,0,1,0,0,0,0,Sanguem,30,1,0,0,0,1,595.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.17,145.41,23.81,13.70
30,2,1,5,Nuvem,1091.98,7240,B,1357,1410,3472,3768,381,394,10,12,0,0,2264,1920,1541,817,81,112,372,351,31,4,75,27,53,1,298,29,80,7,175,98,156,11,220,177,18,108,1913,2843,,1,0,5,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,6,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Margoa,4,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.77,787.40,103.05,195.76
30,2,4,4,Odar,999.85,4663,C,1091,1095,2440,2223,294,298,18,13,0,0,1667,1141,1330,555,255,244,127,119,21,1,49,14,10,2,460,67,72,8,88,13,99,2,149,85,23,77,1087,1591,,1,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,1,0,0,0,0,Curchorem-Cacor,2,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.69,58.34,3.60,17.95
30,1,2,29,Olaulim,343.26,992,D,183,194,484,508,51,46,26,25,0,0,400,290,210,133,91,73,24,41,5,2,0,0,2,1,23,9,4,0,11,2,9,0,41,5,13,51,261,324,,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Mapusa,9,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.05,15.66,49.57
30,1,4,8,Ona,324.24,2536,C,507,517,1323,1213,168,177,36,33,0,0,1082,749,599,43,14,1,0,0,0,2,261,5,6,1,86,3,11,0,54,13,126,2,41,16,47,13,677,1157,,1,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,1,0,0,0,0,Bicholim,4,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.76,94.76,26.61,64.57
30,1,5,23,Onda,326.56,791,D,169,172,380,411,40,52,0,0,0,0,300,260,187,47,14,11,4,4,3,1,2,0,1,0,39,5,19,1,43,4,24,5,38,16,2,7,191,357,,1,0,4,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,valpoi,10,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.32,605.06,62.92,118.62
30,1,6,2,Orgao,887.25,6,D,1,1,2,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,1,0,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,7,0,6,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Jua,2,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.14,247.75,29.95,63.53
30,2,1,35,Orlim,256.25,1818,D,377,382,891,927,68,81,7,12,0,0,692,621,342,153,16,7,52,53,4,0,1,0,21,6,56,5,46,7,60,18,48,2,38,55,46,29,503,745,,1,0,2,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Chinchinim,3,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,227.75,5.38,23.12
30,1,2,1,Oxel,88.52,966,D,170,176,506,460,52,50,19,27,0,0,410,278,241,109,48,79,0,0,2,0,43,0,13,10,26,6,5,0,17,3,25,0,62,11,1,1,264,350,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,2,0,0,0,0,983.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,39.45,15.09
30,2,3,23,Oxel,1074.05,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Siolim,4,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.48,201.23,0.91,132.96
30,1,3,19,Ozorim,785.86,1405,D,223,247,743,662,95,86,2,2,0,0,536,383,341,119,102,55,23,11,22,5,29,16,4,1,31,5,17,5,31,4,17,0,65,17,1,3,401,540,,1,0,4,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,1,1,0,0,1,0,0,Pernem,15,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.17,384.40,164.29,171.57
30,1,5,66,Padeli,161,555,D,108,108,276,279,35,40,0,0,0,0,192,132,153,105,59,58,35,34,8,3,2,0,5,0,6,1,5,0,10,0,10,0,13,9,1,0,122,174,,1,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Valpoi,6,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.18,232.05,13.26,28.07
30,2,4,27,Padi,785.74,315,D,47,48,168,147,17,25,0,1,0,0,78,45,92,68,73,65,4,1,3,1,0,0,1,0,0,0,6,0,0,0,2,0,3,1,0,0,76,79,,1,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Cuncolim,8,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.64,244.75,227.68,263.69
30,1,5,19,Pale,1250.48,6358,B,1341,1368,3125,3233,396,396,150,187,0,0,2403,2081,1437,570,82,64,65,24,10,3,14,2,31,27,238,36,188,33,266,73,189,12,354,296,73,212,1615,2451,,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,1,0,0,0,0,Mormugao,12,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.02,170.78,14.83,52.97
30,2,2,5,Pale,240.6,1426,D,229,262,715,711,88,78,1,1,0,0,476,373,289,142,13,12,51,51,72,4,0,0,21,5,46,3,4,0,30,57,22,0,30,10,0,0,426,569,,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Valpoi,9,1,0,0,0,1,490.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,222.19,60.84,20.40
30,1,2,20,Paliem,405.21,2819,C,557,580,1391,1428,162,123,63,61,0,0,1140,881,558,196,65,65,32,28,41,3,2,0,52,12,34,59,153,0,50,8,52,0,77,21,34,151,799,1081,,1,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Guirim,2,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.17,96.54,22.25,16.02
30,1,3,3,Paliem,1523.44,2005,C,402,418,968,1037,103,105,20,14,0,0,759,612,417,264,144,180,9,13,12,0,10,0,17,11,49,20,55,2,29,7,24,0,68,31,54,102,497,671,,1,0,4,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,1,1,0,0,1,0,0,Pernem,16,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.52,565.25,146.58,251.29
30,1,1,14,Panelim,0,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Panaji,13,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.33,1082.78,32.91,308.68
30,1,3,23,Parcem,800.68,1978,D,372,376,982,996,101,96,31,32,0,0,760,577,479,129,196,55,53,16,29,4,14,4,11,12,24,18,7,0,37,4,45,1,63,15,31,87,472,780,,1,0,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,1,1,0,0,1,0,0,Pernem,9,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,138.59,472.88,81.93,350.96
30,2,1,31,Paroda,384.08,972,D,190,200,476,496,63,56,0,0,0,0,320,281,234,112,26,9,29,45,6,2,24,13,1,0,48,12,16,3,37,5,22,0,25,23,5,4,237,380,,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Quepem,3,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.85,149.45,118.22,66.56
30,1,2,16,Parra,263.65,1034,D,205,205,487,547,50,44,0,0,0,0,394,371,240,123,36,43,17,25,4,0,6,0,14,2,29,7,26,1,52,11,20,0,36,34,4,21,243,403,,1,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Mapusa,4,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,409.26,58.69,36.60
30,2,3,25,Patiem,517.79,194,D,38,38,87,107,13,13,0,0,0,0,52,51,49,24,36,9,1,11,3,2,3,0,0,0,1,0,0,0,2,0,2,0,1,2,0,0,38,83,,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,0,0,0,1,0,0,0,0,Sanguem,9,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.49,1113.29,25.67,67.22
